OBJECTID,CT20,LABEL,ShapeSTArea,ShapeSTLength
7066,602104,6021.04,8006164.72501301,11595.8589268088
7067,602105,6021.05,6874249.6558135,10463.5267061756
7068,602106,6021.06,8825443.39917269,13276.5142339803
7069,602201,6022.01,17383561.7905849,19997.2060388893
7070,602202,6022.02,5336756.84747615,9924.2538523129
7071,602301,6023.01,19229308.4303478,19331.9361113099
7072,602302,6023.02,20964324.3073423,22810.638795874
7073,602402,6024.02,14218944.4456744,17499.8750466479
7074,602403,6024.03,6305101.35840868,10061.7808826074
7075,602404,6024.04,6951424.11217238,11317.6265396258
7076,602504,6025.04,3460243.23382518,7905.66230940845
7077,602505,6025.05,3483307.69204965,7914.11320003774
7078,602506,6025.06,3494869.27350105,7898.4679349381
7079,602507,6025.07,3472928.14840943,7912.74796532379
7080,602510,6025.10,3493955.80106326,7935.09612863972
7081,602511,6025.11,3678853.94747165,8634.70999482665
7082,602512,6025.12,3247093.77750709,7903.04465345285
7083,602513,6025.13,19366693.8783388,21253.0646634603
7084,602601,6026.01,13974858.7306077,15883.8106464463
7085,602602,6026.02,6985004.45232223,10568.3294889123
7086,602700,6027.00,26728464.3242387,21546.3393369527
7087,602801,6028.01,13495609.5190496,15771.183697599
7088,602802,6028.02,14373633.2015986,16036.5081276329
7089,602900,6029.00,30119431.4587935,27267.7920248068
7090,603004,6030.04,2428204.72565332,8219.20217245117
7091,603005,6030.05,7004838.3275023,10585.930761802
7092,603006,6030.06,7401009.55994373,10962.7239084593
7093,603007,6030.07,7214936.69133914,14310.1570933005
7094,603008,6030.08,5039761.27507273,10823.2837286288
7095,603101,6031.01,9489590.22706941,12652.1906510247
7096,603102,6031.02,8027753.66312724,11372.6921467086
7097,603200,6032.00,12261884.7728784,21938.7995544881
7098,603301,6033.01,10492836.8039996,14162.0234703798
7099,603302,6033.02,12218790.5780285,15276.056105835
7100,603400,6034.00,12210552.1738583,15598.3091483699
7101,603500,6035.00,8564196.30511993,13085.5777490453
7102,603600,6036.00,10091920.7801892,13098.2572711596
7103,603702,6037.02,28072909.0477669,21879.2108027581
7104,603703,6037.03,7017997.03261028,10877.3539754486
7105,603705,6037.05,2916160.12866091,7696.9232081937
7106,603706,6037.06,4025814.91912911,10235.1132426179
7107,603801,6038.01,7175831.77440495,10842.8047833506
7108,603802,6038.02,6790503.37746872,10519.073616953
7109,603901,6039.01,7919131.33399871,15734.372783831
7110,603902,6039.02,8088020.17755635,12042.8072643366
7111,604001,6040.01,7094128.82087315,10693.2112934261
7112,604002,6040.02,7004316.52663048,10362.9438290453
7113,604101,6041.01,5169917.80571979,9620.25604825187
7114,604102,6041.02,5742489.42288024,12105.6703514376
7115,604200,6042.00,13536824.5085598,17893.7863721038
7116,609900,6099.00,5725250.35232095,14121.982019973
7117,620001,6200.01,12739633.0416269,14713.632188738
7118,620002,6200.02,12753097.4206489,15826.0381456957
7119,620101,6201.01,14583042.6789123,16146.2418764289
7120,620102,6201.02,9385626.39671347,16012.165303711
7121,620301,6203.01,11180838.6409863,14217.5146182483
7122,620303,6203.03,12466522.595702,15940.4254173948
7123,620400,6204.00,27751603.9726459,21116.2200485662
7124,620501,6205.01,27884251.9553653,21153.8855622908
7125,620521,6205.21,6934763.33658781,10531.0130717323
7126,620522,6205.22,8055864.71274349,11356.7872210827
7127,620601,6206.01,14701194.8195791,19878.4854521964
7128,620602,6206.02,14518824.2178338,18768.2629176296
7129,620701,6207.01,10969959.0429852,15221.8518336784
7130,620703,6207.03,6215973.02305891,11291.5296021894
7131,620704,6207.04,8045836.24840186,13496.0942049278
7132,620801,6208.01,12850505.0513749,15853.092662696
7133,620802,6208.02,13848947.9978992,15789.7311581737
7134,620901,6209.01,9401916.00723434,12903.2751729403
7135,621001,6210.01,10246304.0359825,16101.6972469121
7136,621102,6211.02,5853873.36331452,10895.9346034765
7137,621201,6212.01,17657400.4636659,17424.537860439
7138,621301,6213.01,16824509.3565658,17385.5213441917
7139,621400,6214.00,13782481.2988897,16166.9294157018
7140,650001,6500.01,17333640.0407693,17028.5271035775
7141,650003,6500.03,5467803.18411187,9617.7934424219
7142,650004,6500.04,8240861.15906613,11730.1631754577
7143,650101,6501.01,20490526.2505695,18516.4389663312
7144,650102,6501.02,9175299.66218134,13434.4884355508
7145,650200,6502.00,26095701.050165,30191.1966843932
7146,650300,6503.00,20199812.1757673,21224.1482122117
7147,650401,6504.01,37763560.4490185,32199.9669064797
7148,650501,6505.01,10688010.4635557,13603.9483698658
7149,650502,6505.02,14351138.7259613,15581.5739280434
7150,650603,6506.03,13738585.6069208,16171.8156342057
7151,650604,6506.04,5548335.74713123,9489.82469677101
7152,650605,6506.05,5251352.70705418,9226.06648440988
7153,650606,6506.06,7894439.46342792,16005.2367134094
7154,650607,6506.07,5444010.01487987,11200.1925661472
7155,650701,6507.01,21598048.0577182,18666.7493478188
7156,650702,6507.02,15059765.3303045,16481.1574094858
7157,650801,6508.01,7973688.53183256,13784.8257754875
7158,650802,6508.02,5896397.09916607,12386.0476518617
7159,650901,6509.01,38164122.0437571,29584.5620909146
7160,650903,6509.03,11395810.2208756,17065.9793336053
7161,650904,6509.04,10063205.8144624,16179.4083414666
7162,651001,6510.01,15270388.7724652,19082.6096456478
7163,651002,6510.02,12746761.3258095,15498.8819612833
7164,651101,6511.01,60002744.5116189,37593.9920376143
7165,651102,6511.02,9036319.15794004,14019.587663376
7166,651201,6512.01,18761512.6231396,17306.1303379965
7167,651221,6512.21,7494941.2295413,11370.4207506474
7168,651222,6512.22,16464084.4031448,18095.5792588034
7169,651302,6513.02,25709384.930281,31447.7644873694
7170,651401,6514.01,10826482.2682043,22279.8870327123
7171,651402,6514.02,19689815.2030102,23718.0029421479
7172,670001,6700.01,10109923.932158,16601.0561935155
7173,670002,6700.02,9332663.19296341,12745.5454988739
7174,670003,6700.03,16105730.437988,18493.5633313497
7175,670101,6701.01,11853179.6398345,22682.7202762637
7176,670102,6701.02,5915487.93614327,12632.3252613564
7177,670201,6702.01,52547040.2100787,51580.8871901992
7178,670202,6702.02,32123648.2224945,27112.4826397928
7179,670405,6704.05,16148042.9389718,22226.7496661943
7180,670406,6704.06,12791417.0113206,14594.7870338491
7181,670407,6704.07,13542857.5517057,17461.7825790186
7182,670413,6704.13,23547265.4459544,21041.0630359225
7183,670417,6704.17,21765018.511865,20647.4638712485
7184,670418,6704.18,27206445.0043747,25118.6340324141
7185,670500,6705.00,83390188.8844089,48249.6265353039
7186,670603,6706.03,41978989.5340535,36893.0491322696
7187,670701,6707.01,31038764.7765274,33464.1766180169
7188,670702,6707.02,73102623.959854,61559.6763133573
7189,700101,7001.01,7255567.45112397,13621.8153988496
7190,700102,7001.02,5284605.46238721,13568.1878851064
7191,700200,7002.00,7523640.40552779,14072.86625779
7192,700300,7003.00,6535097.87546308,14233.8137282129
7193,700400,7004.00,14164288.3246901,21301.4441440913
7194,700501,7005.01,6430758.3024433,15072.4229946092
7195,700502,7005.02,5425279.8316498,10805.4210343586
7196,700600,7006.00,61184707.763385,47191.855397582
7197,700700,7007.00,38002136.4270623,32140.9764950757
7198,700801,7008.01,15658674.912626,20079.462049615
7199,700802,7008.02,7376785.23750455,15092.7494620788
7200,700901,7009.01,11341285.112797,18848.9630314734
7201,700902,7009.02,10273223.6484266,12943.3694402626
7202,701000,7010.00,15311685.6908235,18861.2809525927
7203,701201,7012.01,20903323.55685,18461.2539659316
7204,701202,7012.02,4356353.8665163,9141.42635729867
7205,701302,7013.02,4909289.98775573,9926.76677648477
7206,701501,7015.01,6646394.92790553,12368.1106484419
7207,701502,7015.02,6568032.05646083,12372.1555766847
7208,701601,7016.01,13134279.9226315,16313.0243780759
7209,701602,7016.02,7110015.7721159,13129.8541860897
7210,701701,7017.01,7066995.92952921,13121.9046219998
7211,701702,7017.02,6533599.4429066,12326.4458614011
7212,701801,7018.01,20406002.0073789,19296.1184423871
7213,701802,7018.02,13441697.9469542,15298.9502085877
7214,702201,7022.01,12961164.3153969,15231.651892356
7215,702202,7022.02,10889856.8990474,13839.0627027869
7216,702300,7023.00,27898921.7285348,21132.5629020881
7217,702400,7024.00,21514103.0063774,24216.7804702408
7218,702501,7025.01,14464966.2154463,16130.309507656
7219,702502,7025.02,19551422.2346494,25733.1459880364
7220,702600,7026.00,23398949.8076952,24162.5385318317
7221,702700,7027.00,14542216.4944899,17600.4888257263
7222,702801,7028.01,12854018.4780824,14969.3952532268
7223,702802,7028.02,6566533.84637648,15448.873611752
7224,702803,7028.03,9120630.73470205,27442.5690273815
7225,702900,7029.00,40430904.3014158,25965.9135675225
7226,703002,7030.02,35270849.5921522,27859.3628991605
7227,703003,7030.03,21751985.8354735,25269.6871405578
7228,703100,7031.00,28677375.8687545,26781.1612035967
7229,703200,7032.00,22673956.2250398,22823.0045392822
7230,800101,8001.01,87143308.856763,55793.3765463786
7231,800103,8001.03,198856351.057017,83088.7552357848
7232,800104,8001.04,368507387.696893,154192.898234308
7233,800202,8002.02,294810947.082709,89207.9036492681
7234,800204,8002.04,86627959.7728753,58746.0635018863
7235,800205,8002.05,13999366.468384,18758.0352870312
7236,800206,8002.06,99745938.2004727,49605.9511015596
7237,800324,8003.24,38613864.990305,32111.6381791608
7238,800325,8003.25,24868218.6433803,25116.7727193519
7239,800328,8003.28,103737316.537316,39770.3744720306
7240,800333,8003.33,13816595.0145822,18554.9943057266
7241,800334,8003.34,51034301.1978881,33469.6975422087
7242,800335,8003.35,759510733.897863,210839.930050155
7243,800336,8003.36,213050410.412723,79481.4035718182
7244,800337,8003.37,29977068.4630075,30839.4176595835
7245,800338,8003.38,68425907.1492489,43480.3487134441
7246,900102,9001.02,4743387791.25128,321319.282729385
7247,900103,9001.03,215056395.927993,64046.2455367219
7248,900104,9001.04,458512830.415688,86062.9574131185
7249,900301,9003.01,71467670.8113172,42803.4665635499
7250,900501,9005.01,33556917.9006927,23285.5616974436
7251,900504,9005.04,113815430.108611,64103.634557949
7252,900505,9005.05,14109167.0068098,15916.0968722891
7253,900506,9005.06,14074252.1045803,15929.15022267
7254,900508,9005.08,42899843.5055149,26702.9364838005
7255,900509,9005.09,17806903.1459142,18635.4597651409
7256,900510,9005.10,24672612.6353404,26587.7332184475
7257,900602,9006.02,55347821.8715532,31565.5083592537
7258,900606,9006.06,18758925.5335199,20787.7874493168
7259,900607,9006.07,18438391.2520202,20160.4139561858
7260,900608,9006.08,14400500.9618141,16063.5223577899
7261,900609,9006.09,28215848.0566843,26560.1283150333
7262,900610,9006.10,35453163.0785316,26607.4903485427
7263,900611,9006.11,21228926.2079882,21283.9389581705
7264,900701,9007.01,22535922.3338904,19147.7042792687
7265,900703,9007.03,27968912.5678693,21130.1826635857
7266,900704,9007.04,55732358.2628145,31795.3131756957
7267,900705,9007.05,56834643.011491,31928.3214028271
7268,900804,9008.04,15877840.9915066,16713.2426706514
7269,900805,9008.05,28395563.1301414,21300.4620231112
7270,900806,9008.06,19327049.3428752,17961.4523821998
7271,900807,9008.07,14190332.868029,16011.8054552438
7272,900808,9008.08,14256282.0950275,15960.1082112563
7273,900901,9009.01,1018531605.27491,152997.29154712
7274,900902,9009.02,1280411651.26771,176494.551124665
7275,901003,9010.03,28035970.2173547,21202.3997548935
7276,901007,9010.07,56101514.3191664,31618.5829160253
7277,901008,9010.08,28869391.4605568,21521.080697723
7278,901009,9010.09,28565284.5988508,21393.3090637921
7279,901010,9010.10,28613990.2991664,21453.3550026187
7280,901011,9010.11,28755361.797955,21431.5026405486
7281,901012,9010.12,41814854.2422338,26392.0697432136
7282,901013,9010.13,31811402.535064,26571.7622151739
7283,901014,9010.14,67301569.9983671,37213.7634780147
7284,901101,9011.01,56221615.2266056,31894.6138055823
7285,901102,9011.02,54951940.2906368,31481.1205405306
7286,901209,9012.09,6428813477.01513,568504.396587363
7287,901210,9012.10,248390223.616572,100370.440284869
7288,901214,9012.14,55992777.2999632,31793.4717533368
7289,901215,9012.15,28048613.6634115,21192.3313154111
7290,901216,9012.16,446802988.526425,94709.5150924682
7291,901217,9012.17,627122462.930002,178870.387669786
7292,901218,9012.18,112889954.144386,43257.7817535035
7293,901300,9013.00,2904353757.38558,295988.265498417
7294,910002,9100.02,781206641.413149,131039.684207254
7295,910210,9102.10,34109937.0811645,25228.4343760482
7296,910211,9102.11,43961167.0174237,26640.4931405226
7297,910212,9102.12,152411009.689994,63569.7650356652
7298,910213,9102.13,315021070.064264,80964.9170728003
7299,910214,9102.14,47268913.8498256,33124.4840392193
7300,910215,9102.15,34567038.9621852,25893.6332813957
7301,910216,9102.16,29978976.1114776,29198.8017741033
7302,910217,9102.17,645736294.151852,155708.09761811
7303,910218,9102.18,180435821.413248,59894.5595185375
7304,910301,9103.01,42486465.2888705,27792.2922841003
7305,910302,9103.02,43339930.6979742,30600.6122516848
7306,910401,9104.01,101357094.961293,40609.6244431661
7307,910404,9104.04,27724821.8385184,20703.4489751634
7308,910405,9104.05,25837604.4588867,20585.9759359794
7309,910501,9105.01,16107945.7086291,16720.8907991446
7310,910502,9105.02,21564768.2919461,18776.3688717382
7311,910504,9105.04,17106055.0688162,18972.5432111896
7312,910505,9105.05,17334259.8408402,23279.6950281523
7313,910601,9106.01,28596497.7044984,26967.7939082214
7314,910602,9106.02,21530790.2064392,21298.2172692027
7315,910605,9106.05,14529007.2541887,16156.2196668176
7316,910606,9106.06,14695432.8185988,16244.413593226
7317,910607,9106.07,13180402.4538249,16027.0378063953
7318,910608,9106.08,15130090.7336824,17620.0393334278
7319,910706,9107.06,222950024.605162,73423.9197025188
7320,910707,9107.07,72311493.2135338,35064.6114896769
7321,910709,9107.09,155920559.24973,61802.537609559
7322,910712,9107.12,22286649.9797802,19254.7095508838
7323,910713,9107.13,21284571.0198579,18666.6971723061
7324,910714,9107.14,10804986.9665073,13480.6614115401
7325,910715,9107.15,21389715.558186,21469.7110002873
7326,910716,9107.16,26553884.3667577,24707.1450355759
7327,910717,9107.17,18586491.0323475,18947.1334176363
7328,910718,9107.18,21751572.6927501,20281.2258927987
7329,910719,9107.19,21473610.9072551,21433.566405609
7330,910720,9107.20,18036538.4530656,18849.9733667417
7331,910721,9107.21,21064508.4638835,24064.6503520417
7332,910804,9108.04,562443705.900029,122942.311045658
7333,910807,9108.07,59474159.4129781,38472.5251785943
7334,910808,9108.08,116487918.523056,62834.6228089391
7335,910809,9108.09,104639251.823836,48323.7229457567
7336,910810,9108.10,238246788.706584,72492.0792499868
7337,910814,9108.14,863772922.486843,158308.459617401
7338,910815,9108.15,5073501860.2706,484681.336641576
7339,911001,9110.01,4027571118.50695,354126.361957101
7340,911100,9111.00,1747388708.4563,225262.057099513
7341,920013,9200.13,87872872.1173462,45964.8806284312
7342,920015,9200.15,92264706.3534522,58522.7178399111
7343,920016,9200.16,22800444.4691418,21890.2820718246
7344,920017,9200.17,22354788.929509,20513.9150501441
7345,920018,9200.18,10412819.6124846,13125.238725301
7346,920020,9200.20,116828058.621534,62137.3456144089
7347,920028,9200.28,27707837.704385,30121.4890316524
7348,920029,9200.29,26161758.9914224,29573.1605528025
7349,920030,9200.30,28491548.7425445,23883.3169749492
7350,920031,9200.31,72770486.0113692,51825.6493072002
7351,920034,9200.34,97010180.5079765,45095.5892518224
7352,920035,9200.35,26548828.8343747,20241.1078046664
7353,920038,9200.38,10689439.1496343,19846.9620126605
7354,920039,9200.39,11226689.0046937,17515.6326934112
7355,920040,9200.40,31861962.8917758,27203.3894819923
7356,920041,9200.41,19376055.7516089,21039.5646636843
7357,920042,9200.42,40746850.3701158,39481.5858625213
7358,920043,9200.43,201156445.99428,67360.6422765041
7359,920044,9200.44,10764345.8860556,15038.9458081763
7360,920045,9200.45,20125039.833556,19934.1207025655
7361,920046,9200.46,4577354.73330972,14398.2265297761
7362,920047,9200.47,5554948.78872977,11439.8392386471
7363,920048,9200.48,28680434.2723178,31982.3495322507
7364,920049,9200.49,305382378.681192,93722.6356665576
7365,920050,9200.50,2502913286.84668,286742.329402264
7366,920102,9201.02,6692471294.8365,429191.043037349
7367,920104,9201.04,1701459813.82869,230726.591286593
7368,920106,9201.06,505913416.83625,106693.434424254
7369,920109,9201.09,23609134.9961508,27635.6331279546
7370,920110,9201.10,11341680.0130675,17025.2323864166
7371,920111,9201.11,12646481.5414845,19603.8554888671
7372,920112,9201.12,18603776.2380029,17646.7208084302
7373,920114,9201.14,30440645.844427,36329.613601804
7374,920115,9201.15,38748970.751381,34812.1011472784
7375,920116,9201.16,79906314.7311556,44200.7277190469
7376,920118,9201.18,30652989.6179257,31332.0754010132
7377,920119,9201.19,53712974.6523988,33921.7762913671
7378,920120,9201.20,79144140.3611415,45444.3066458194
7379,920121,9201.21,131311753.160893,64236.9471429292
7380,920200,9202.00,122318471.070232,64482.4973919152
7381,920303,9203.03,555022888.300782,136632.657756349
7382,920312,9203.12,146648305.87013,58362.8867191333
7383,920313,9203.13,30791667.6166265,24701.04573683
7384,920314,9203.14,121626131.155281,52460.1112681084
7385,920322,9203.22,11246046.4130897,15179.5181437135
7386,920326,9203.26,789448563.939586,161678.767649154
7387,920328,9203.28,25340452.9301167,20718.1796016008
7388,920329,9203.29,23644828.2833521,20903.1107818092
7389,920330,9203.30,34918421.5836271,23872.6388036563
7390,920331,9203.31,16066940.0360762,16608.889096087
7391,920332,9203.32,42071218.2661888,32923.0529028304
7392,920334,9203.34,29491188.9538735,22217.8297495971
7393,920338,9203.38,40076489.3701532,34243.7869137967
7394,920339,9203.39,367387254.938775,87452.7523023957
7395,920340,9203.40,11547556.9206275,16648.8122122697
7396,920341,9203.41,6292459.52156001,13141.0840489822
7397,920342,9203.42,8747320.4225984,14777.4726846177
7398,920343,9203.43,10752261.3533268,14304.7409179255
7399,930400,9304.00,16085124831.124,945040.664101855
7400,980001,9800.01,24918085.4098852,22751.7152961512
7401,980002,9800.02,75167099.3709764,37881.2767786188
7402,980003,9800.03,2077909908.44783,272624.104456255
7403,980004,9800.04,386057500.608092,88187.5025093943
7404,980005,9800.05,43633485.8728926,31666.6250208382
7405,980006,9800.06,36270532.8511224,38227.016254767
7406,980008,9800.08,36264531.0124737,33831.2073943419
7407,980009,9800.09,228869386.761031,81127.0244626228
7408,980010,9800.10,41264616.9984836,36580.1783402747
7409,980011,9800.11,14810440.1207685,17595.6888473381
7410,980012,9800.12,9826691.95681127,15784.6089230378
7411,980013,9800.13,57138804.3482848,34288.2155617196
7412,980015,9800.15,58235954.2084129,35820.1545330963
7413,980016,9800.16,144845258.028885,78269.9353037416
7414,980017,9800.17,25772392.8320743,29771.0220945538
7415,980018,9800.18,79781381.9329154,55508.0720562923
7416,980019,9800.19,476197470.632831,155767.63294324
7417,980020,9800.20,91832045.7224736,60535.7313013038
7418,980021,9800.21,74757707.9844496,51403.1469702204
7419,980022,9800.22,69443074.5712302,41632.4445902886
7420,980023,9800.23,56184257.9366805,39832.9225775143
7421,980024,9800.24,89196152.3109516,46246.8949482907
7422,980025,9800.25,41925104.7218715,33691.8028258731
7423,980026,9800.26,149614439.50982,102765.535124916
7424,980034,9800.34,69545456.8746771,61180.6497286339
7425,980035,9800.35,171639410.166094,107459.157091749
7426,980036,9800.36,94254601.8913168,67746.0683792957
7427,980037,9800.37,14022188.050783,15116.000419547
7428,980038,9800.38,48616725.0042211,42991.7672289804
7429,980039,9800.39,14641665.375627,19526.1136468276
7430,262604,2626.04,61091451.2196106,52810.6311718736
7431,262704,2627.04,21094135.6049395,26029.715871441
7432,262706,2627.06,25140140.4498829,22722.3371754693
7433,262802,2628.02,35923425.2223758,38712.6491757398
7434,273403,2734.03,5036173.70215778,11660.6723525138
7435,273502,2735.02,6567233.81697148,11237.829249809
7436,273902,2739.02,9935930.40365454,14262.015118862
7437,274202,2742.02,13063351.7780762,27395.2808221818
7438,278102,2781.02,18795856.1213619,30917.8943323006
7439,297300,2973.00,13011672.7766015,18855.9944825844
7440,297400,2974.00,22359103.618634,20921.621183327
7441,297501,2975.01,11708102.9668276,22296.3665818279
7442,297601,2976.01,8242059.11621433,19441.4942672634
7443,576001,5760.01,33871716.8020471,26767.7672773214
7444,576601,5766.01,5291861.5871027,11623.9694618055
7445,577501,5775.01,14662829.1945359,15478.6225629964
7446,577602,5776.02,14955763.8514629,17327.6976692184
7447,577604,5776.04,16432836.7489679,29042.3394352197
7448,577605,5776.05,19627861.4460986,19916.3376799562
7449,620201,6202.01,2468646.54093671,7178.26813203984
7450,620305,6203.05,14333562.2210679,20192.375024618
7451,620904,6209.04,6605562.16791297,11302.699591754
7452,621005,6210.05,13470657.2250261,18332.0685705707
7453,621104,6211.04,11986919.3374871,14250.3265677236
7454,621204,6212.04,17687667.7236772,18044.6009610041
7455,621324,6213.24,7232156.36930683,14495.1675383194
7456,621326,6213.26,8598067.04756359,13999.1704998099
7457,651304,6513.04,15900101.2806744,22437.0045301876
7458,670324,6703.24,51086570.0551447,45455.2596244216
7459,670326,6703.26,43479822.0853298,39226.9838804685
7460,670328,6703.28,38687900.420831,38212.2742630984
7461,670416,6704.16,38527025.3282224,32281.2717187169
7462,670604,6706.04,112216511.439363,106413.532931767
7463,701304,7013.04,23024155.2953505,22049.0713978581
7464,701402,7014.02,9575652.89718698,13691.4828422859
7465,701902,7019.02,19995890.999515,19865.2895719011
7466,702002,7020.02,11685753.8996972,14132.9160126176
7467,702102,7021.02,10464112.9185256,14134.1969855187
7468,800406,8004.06,977895963.013605,195298.274254636
7469,800410,8004.10,398465218.644322,125808.025144409
7470,800411,8004.11,97743496.9794196,55058.1679087631
7471,800412,8004.12,75923191.544484,62472.1729282226
7472,800504,8005.04,232279535.400029,112360.476081646
7473,800506,8005.06,284150327.657876,98459.137570493
7474,980007,9800.07,29123278.8964372,24146.1472685597
7475,980014,9800.14,80244641.3555184,68033.7918415092
7476,980028,9800.28,186379858.62425,83749.3907112161
7477,980030,9800.30,45942315.0802071,30586.9707977282
7478,576602,5766.02,53759747.0210652,44322.7541368398
7479,980031,9800.31,278827572.666018,83523.804596138
7480,980033,9800.33,308218495.718854,77789.7005968683
7481,990300,9903.00,127912960.518201,75800.8053770894
7482,576700,5767.00,26871011.6961342,27086.125992718
7483,577200,5772.00,37632573.4321434,29676.5108927658
7484,577300,5773.00,34544610.7833987,26605.219285351
7485,577504,5775.04,41540294.1587517,30008.4239395895
7486,599100,5991.00,3618834016.37783,792259.729437076
7487,599000,5990.00,41403738.9433549,30722.6600530847
