geoid,geoid20,year,denom_occupied_housing,overcrowded_hh_count,overcrowded_hh_pct
1400000US06037297201,6037297201,2010,1239,168,13.559322
1400000US06037297202,6037297202,2010,1478,28,1.894452
1400000US06037297300,6037297300,2010,857,15,1.7502917
1400000US06037297400,6037297400,2010,1610,0,0
1400000US06037297501,6037297501,2010,1077,12,1.1142061
1400000US06037297502,6037297502,2010,975,10,1.0256411
1400000US06037297601,6037297601,2010,1242,24,1.9323672
1400000US06037297602,6037297602,2010,1680,108,6.4285712
1400000US06037300100,6037300100,2010,1973,58,2.9396858
1400000US06037300200,6037300200,2010,1933,22,1.1381272
1400000US06037300301,6037300301,2010,2123,6,.28261894
1400000US06037300400,6037300400,2010,1921,53,2.7589798
1400000US06037300501,6037300501,2010,1198,55,4.5909848
1400000US06037300503,6037300503,2010,1665,41,2.4624624
1400000US06037300601,6037300601,2010,975,54,5.5384617
1400000US06037300602,6037300602,2010,2069,116,5.6065731
1400000US06037300701,6037300701,2010,2122,15,.70688033
1400000US06037300702,6037300702,2010,1986,65,3.2729104
1400000US06037300800,6037300800,2010,2678,109,4.0702019
1400000US06037300901,6037300901,2010,2275,15,.65934068
1400000US06037300902,6037300902,2010,734,0,0
1400000US06037301000,6037301000,2010,1948,160,8.2135525
1400000US06037301100,6037301100,2010,2669,166,6.2195578
1400000US06037301203,6037301203,2010,1844,71,3.8503253
1400000US06037301204,6037301204,2010,2140,86,4.0186915
1400000US06037301205,6037301205,2010,732,23,3.1420765
1400000US06037301206,6037301206,2010,1917,183,9.5461655
1400000US06037301300,6037301300,2010,719,8,1.1126565
1400000US06037301400,6037301400,2010,1282,25,1.950078
1400000US06037301501,6037301501,2010,574,20,3.4843206
1400000US06037301502,6037301502,2010,2645,404,15.274102
1400000US06037301601,6037301601,2010,2297,459,19.982586
1400000US06037301602,6037301602,2010,1651,123,7.4500303
1400000US06037301701,6037301701,2010,1060,59,5.5660377
1400000US06037301702,6037301702,2010,1940,426,21.958763
1400000US06037301801,6037301801,2010,1658,148,8.9264174
1400000US06037301802,6037301802,2010,1344,153,11.383928
1400000US06037301901,6037301901,2010,1320,69,5.2272725
1400000US06037301902,6037301902,2010,1834,97,5.2889857
1400000US06037302002,6037302002,2010,1607,61,3.795893
1400000US06037302003,6037302003,2010,1359,75,5.518764
1400000US06037302004,6037302004,2010,1644,107,6.5085158
1400000US06037302102,6037302102,2010,2605,238,9.1362762
1400000US06037302103,6037302103,2010,1951,249,12.762686
1400000US06037302104,6037302104,2010,1494,207,13.855422
1400000US06037302201,6037302201,2010,1496,161,10.762033
1400000US06037302202,6037302202,2010,1822,256,14.050494
1400000US06037302301,6037302301,2010,1299,113,8.6989994
1400000US06037302302,6037302302,2010,1787,323,18.074986
1400000US06037302401,6037302401,2010,2218,315,14.201983
1400000US06037302503,6037302503,2010,1461,231,15.811089
1400000US06037302504,6037302504,2010,1456,245,16.826923
1400000US06037302505,6037302505,2010,1199,335,27.939949
1400000US06037302506,6037302506,2010,1358,188,13.843888
1400000US06037310100,6037310100,2010,1951,16,.82009226
1400000US06037310201,6037310201,2010,2017,149,7.3872089
1400000US06037310202,6037310202,2010,1756,225,12.813211
1400000US06037310300,6037310300,2010,1040,0,0
1400000US06037310400,6037310400,2010,1332,93,6.9819818
1400000US06037310501,6037310501,2010,1126,248,22.024866
1400000US06037310601,6037310601,2010,2276,118,5.1845341
1400000US06037310602,6037310602,2010,1109,183,16.501352
1400000US06037310701,6037310701,2010,1125,39,3.4666667
1400000US06037310703,6037310703,2010,2062,193,9.3598452
1400000US06037310704,6037310704,2010,1594,120,7.5282307
1400000US06037310705,6037310705,2010,1793,134,7.4735079
1400000US06037310800,6037310800,2010,2022,144,7.1216617
1400000US06037310900,6037310900,2010,2496,50,2.0032051
1400000US06037311000,6037311000,2010,1426,59,4.1374474
1400000US06037311100,6037311100,2010,1365,74,5.4212456
1400000US06037311200,6037311200,2010,1197,8,.66833752
1400000US06037311300,6037311300,2010,1360,74,5.4411764
1400000US06037311400,6037311400,2010,932,0,0
1400000US06037311500,6037311500,2010,2417,88,3.640877
1400000US06037311601,6037311601,2010,2257,51,2.2596366
1400000US06037311602,6037311602,2010,1469,34,2.3144996
1400000US06037311700,6037311700,2010,2539,33,1.2997243
1400000US06037311801,6037311801,2010,1377,87,6.3180828
1400000US06037311802,6037311802,2010,1309,189,14.438502
1400000US06037320101,6037320101,2010,601,96,15.973377
1400000US06037320102,6037320102,2010,1077,171,15.877438
1400000US06037320201,6037320201,2010,1161,271,23.341946
1400000US06037320202,6037320202,2010,1469,174,11.844792
1400000US06037320300,6037320300,2010,1787,324,18.130945
1400000US06037400205,6037400205,2010,1121,1,.08920607
1400000US06037400206,6037400206,2010,1571,9,.57288349
1400000US06037400207,6037400207,2010,1422,0,0
1400000US06037400208,6037400208,2010,236,3,1.2711865
1400000US06037400209,6037400209,2010,1927,22,1.1416709
1400000US06037400304,6037400304,2010,2370,111,4.6835442
1400000US06037400402,6037400402,2010,1389,14,1.0079193
1400000US06037400403,6037400403,2010,1376,16,1.1627907
1400000US06037400404,6037400404,2010,1465,21,1.4334471
1400000US06037400501,6037400501,2010,888,27,3.0405405
1400000US06037400602,6037400602,2010,1406,179,12.731153
1400000US06037400603,6037400603,2010,1868,42,2.248394
1400000US06037400605,6037400605,2010,1143,92,8.0489941
1400000US06037400801,6037400801,2010,1838,33,1.7954298
1400000US06037401001,6037401001,2010,979,11,1.1235955
1400000US06037401002,6037401002,2010,1542,17,1.1024643
1400000US06037401101,6037401101,2010,1823,82,4.4980803
1400000US06037401102,6037401102,2010,1070,22,2.0560749
1400000US06037401201,6037401201,2010,1088,5,.45955881
1400000US06037401202,6037401202,2010,1317,38,2.8853455
1400000US06037401203,6037401203,2010,1577,73,4.6290426
1400000US06037401303,6037401303,2010,724,3,.41436464
1400000US06037401304,6037401304,2010,1953,17,.87045568
1400000US06037401311,6037401311,2010,2315,37,1.5982721
1400000US06037401312,6037401312,2010,1752,105,5.9931507
1400000US06037401500,6037401500,2010,1883,83,4.4078598
1400000US06037401601,6037401601,2010,2146,11,.51258153
1400000US06037401602,6037401602,2010,1780,116,6.5168538
1400000US06037401705,6037401705,2010,1224,24,1.9607843
1400000US06037401706,6037401706,2010,1414,111,7.850071
1400000US06037401707,6037401707,2010,2164,264,12.199631
1400000US06037401801,6037401801,2010,1595,33,2.0689654
1400000US06037401802,6037401802,2010,1098,22,2.003643
1400000US06037401901,6037401901,2010,158,10,6.329114
1400000US06037401902,6037401902,2010,2527,96,3.7989712
1400000US06037402001,6037402001,2010,1069,27,2.5257249
1400000US06037402002,6037402002,2010,1460,47,3.2191782
1400000US06037402101,6037402101,2010,1070,235,21.962616
1400000US06037402102,6037402102,2010,1211,152,12.55161
1400000US06037402200,6037402200,2010,2294,217,9.4594593
1400000US06037402301,6037402301,2010,1297,389,29.99229
1400000US06037402303,6037402303,2010,1118,336,30.053667
1400000US06037402304,6037402304,2010,1034,487,47.098644
1400000US06037402403,6037402403,2010,1052,241,22.908745
1400000US06037402404,6037402404,2010,36,0,0
1400000US06037402405,6037402405,2010,686,153,22.303207
1400000US06037402406,6037402406,2010,1001,284,28.371628
1400000US06037402501,6037402501,2010,1206,578,47.927032
1400000US06037402503,6037402503,2010,1021,356,34.867775
1400000US06037402504,6037402504,2010,701,245,34.950069
1400000US06037402601,6037402601,2010,1125,223,19.822222
1400000US06037402602,6037402602,2010,1355,268,19.778597
1400000US06037402702,6037402702,2010,1552,607,39.110825
1400000US06037402703,6037402703,2010,1148,114,9.9303141
1400000US06037402705,6037402705,2010,895,115,12.849162
1400000US06037402706,6037402706,2010,927,43,4.6386194
1400000US06037402801,6037402801,2010,1013,365,36.03159
1400000US06037402803,6037402803,2010,662,263,39.728096
1400000US06037402804,6037402804,2010,978,351,35.889572
1400000US06037402902,6037402902,2010,1436,389,27.089136
1400000US06037402903,6037402903,2010,921,298,32.356136
1400000US06037402904,6037402904,2010,853,27,3.1652989
1400000US06037403000,6037403000,2010,1522,257,16.885677
1400000US06037403305,6037403305,2010,735,42,5.7142859
1400000US06037403316,6037403316,2010,2405,9,.37422037
1400000US06037403317,6037403317,2010,1532,30,1.9582245
1400000US06037403318,6037403318,2010,1987,52,2.6170106
1400000US06037403319,6037403319,2010,1481,74,4.996624
1400000US06037403320,6037403320,2010,1622,13,.80147964
1400000US06037403321,6037403321,2010,1843,35,1.8990775
1400000US06037403323,6037403323,2010,1728,51,2.9513888
1400000US06037403324,6037403324,2010,1838,68,3.6996737
1400000US06037403325,6037403325,2010,1809,24,1.3266999
1400000US06037403326,6037403326,2010,338,5,1.4792899
1400000US06037403327,6037403327,2010,1888,44,2.3305085
1400000US06037403328,6037403328,2010,1334,16,1.1994003
1400000US06037403401,6037403401,2010,1446,22,1.5214385
1400000US06037403402,6037403402,2010,991,28,2.825429
1400000US06037403403,6037403403,2010,1544,18,1.1658031
1400000US06037403404,6037403404,2010,760,7,.92105263
1400000US06037403407,6037403407,2010,535,0,0
1400000US06037403408,6037403408,2010,1844,24,1.3015184
1400000US06037403409,6037403409,2010,1282,122,9.5163803
1400000US06037403500,6037403500,2010,616,0,0
1400000US06037403601,6037403601,2010,2116,28,1.3232514
1400000US06037403702,6037403702,2010,1129,18,1.5943313
1400000US06037403703,6037403703,2010,1396,44,3.1518624
1400000US06037403721,6037403721,2010,1607,43,2.6757934
1400000US06037403722,6037403722,2010,1635,303,18.53211
1400000US06037403801,6037403801,2010,1896,161,8.4915609
1400000US06037403802,6037403802,2010,1907,83,4.352386
1400000US06037403901,6037403901,2010,948,36,3.7974684
1400000US06037403902,6037403902,2010,1417,64,4.5165844
1400000US06037404000,6037404000,2010,1284,111,8.6448603
1400000US06037404100,6037404100,2010,1418,244,17.207335
1400000US06037404201,6037404201,2010,1047,331,31.614136
1400000US06037404203,6037404203,2010,902,69,7.6496673
1400000US06037404301,6037404301,2010,1420,346,24.366198
1400000US06037404302,6037404302,2010,579,102,17.616581
1400000US06037404401,6037404401,2010,963,210,21.806854
1400000US06037404402,6037404402,2010,1224,180,14.705882
1400000US06037404501,6037404501,2010,592,122,20.608109
1400000US06037404503,6037404503,2010,716,83,11.592178
1400000US06037404504,6037404504,2010,1259,402,31.930103
1400000US06037404600,6037404600,2010,397,35,8.8161211
1400000US06037404701,6037404701,2010,1349,255,18.902891
1400000US06037404702,6037404702,2010,1525,299,19.606558
1400000US06037404703,6037404703,2010,695,308,44.316547
1400000US06037404804,6037404804,2010,1203,243,20.199501
1400000US06037404805,6037404805,2010,572,116,20.27972
1400000US06037404806,6037404806,2010,1496,272,18.181818
1400000US06037404901,6037404901,2010,1231,331,26.888708
1400000US06037404902,6037404902,2010,851,189,22.209166
1400000US06037404903,6037404903,2010,617,117,18.962723
1400000US06037405001,6037405001,2010,1320,279,21.136364
1400000US06037405002,6037405002,2010,684,187,27.339182
1400000US06037405101,6037405101,2010,1156,222,19.204153
1400000US06037405102,6037405102,2010,1322,277,20.953102
1400000US06037405201,6037405201,2010,1274,276,21.664051
1400000US06037405202,6037405202,2010,1194,255,21.356785
1400000US06037405203,6037405203,2010,718,69,9.6100283
1400000US06037405301,6037405301,2010,931,148,15.896885
1400000US06037405302,6037405302,2010,1504,176,11.702127
1400000US06037405400,6037405400,2010,1368,186,13.596491
1400000US06037405500,6037405500,2010,1986,260,13.091641
1400000US06037405600,6037405600,2010,1574,94,5.9720459
1400000US06037405701,6037405701,2010,1048,190,18.12977
1400000US06037405702,6037405702,2010,1513,287,18.968935
1400000US06037405800,6037405800,2010,1651,129,7.8134465
1400000US06037405900,6037405900,2010,1185,148,12.489451
1400000US06037406000,6037406000,2010,1521,99,6.5088758
1400000US06037406101,6037406101,2010,1081,41,3.7927845
1400000US06037406103,6037406103,2010,2817,164,5.8217964
1400000US06037406201,6037406201,2010,747,98,13.119143
1400000US06037406300,6037406300,2010,1903,118,6.2007356
1400000US06037406413,6037406413,2010,2163,134,6.1950994
1400000US06037406500,6037406500,2010,2074,135,6.509161
1400000US06037406601,6037406601,2010,1552,111,7.1520619
1400000US06037406602,6037406602,2010,1324,139,10.498489
1400000US06037406701,6037406701,2010,947,66,6.969377
1400000US06037406702,6037406702,2010,1690,221,13.076923
1400000US06037406801,6037406801,2010,1268,180,14.195583
1400000US06037406903,6037406903,2010,2053,386,18.801754
1400000US06037407001,6037407001,2010,1107,129,11.653116
1400000US06037407002,6037407002,2010,911,153,16.794731
1400000US06037407101,6037407101,2010,1197,265,22.13868
1400000US06037407102,6037407102,2010,1242,405,32.608696
1400000US06037407201,6037407201,2010,716,152,21.22905
1400000US06037407202,6037407202,2010,894,189,21.14094
1400000US06037407301,6037407301,2010,1052,129,12.262358
1400000US06037407302,6037407302,2010,721,104,14.424411
1400000US06037407400,6037407400,2010,521,37,7.1017275
1400000US06037407501,6037407501,2010,1013,111,10.957552
1400000US06037407502,6037407502,2010,868,135,15.552996
1400000US06037407601,6037407601,2010,1167,170,14.567266
1400000US06037407602,6037407602,2010,960,134,13.958333
1400000US06037407701,6037407701,2010,1245,362,29.076305
1400000US06037407702,6037407702,2010,1599,133,8.3176985
1400000US06037407801,6037407801,2010,1089,153,14.049587
1400000US06037407802,6037407802,2010,816,68,8.333333
1400000US06037407901,6037407901,2010,1034,118,11.411992
1400000US06037407902,6037407902,2010,475,54,11.368421
1400000US06037408003,6037408003,2010,1314,119,9.0563164
1400000US06037408004,6037408004,2010,859,41,4.7729917
1400000US06037408005,6037408005,2010,1579,42,2.6599114
1400000US06037408006,6037408006,2010,1059,135,12.747875
1400000US06037408133,6037408133,2010,1544,227,14.702072
1400000US06037408134,6037408134,2010,851,0,0
1400000US06037408135,6037408135,2010,1191,85,7.1368599
1400000US06037408136,6037408136,2010,1019,28,2.747792
1400000US06037408137,6037408137,2010,1335,120,8.9887638
1400000US06037408138,6037408138,2010,1322,424,32.072617
1400000US06037408139,6037408139,2010,766,174,22.715405
1400000US06037408140,6037408140,2010,777,136,17.503218
1400000US06037408141,6037408141,2010,1192,157,13.171141
1400000US06037408212,6037408212,2010,1278,101,7.9029732
1400000US06037408213,6037408213,2010,352,62,17.613636
1400000US06037408301,6037408301,2010,1237,319,25.788197
1400000US06037408302,6037408302,2010,1108,78,7.039711
1400000US06037408303,6037408303,2010,1205,134,11.120332
1400000US06037408401,6037408401,2010,1158,128,11.05354
1400000US06037408402,6037408402,2010,1758,87,4.9488053
1400000US06037408503,6037408503,2010,1755,33,1.8803419
1400000US06037408504,6037408504,2010,1507,82,5.4412742
1400000US06037408505,6037408505,2010,800,34,4.25
1400000US06037408623,6037408623,2010,1029,25,2.4295433
1400000US06037408624,6037408624,2010,1028,33,3.2101166
1400000US06037408625,6037408625,2010,1329,26,1.9563582
1400000US06037408626,6037408626,2010,1664,63,3.7860577
1400000US06037408627,6037408627,2010,900,31,3.4444444
1400000US06037408628,6037408628,2010,1864,51,2.7360516
1400000US06037408629,6037408629,2010,989,6,.60667342
1400000US06037408631,6037408631,2010,1387,156,11.247296
1400000US06037408703,6037408703,2010,1987,72,3.623553
1400000US06037408705,6037408705,2010,1549,114,7.3595867
1400000US06037408707,6037408707,2010,2118,84,3.9660056
1400000US06037408722,6037408722,2010,1212,64,5.2805281
1400000US06037408724,6037408724,2010,1508,516,34.217506
1400000US06037408725,6037408725,2010,1818,163,8.9658966
1400000US06037408800,6037408800,2010,1198,316,26.377295
1400000US06037408900,6037408900,2010,2329,80,3.4349506
1400000US06037409000,6037409000,2010,2019,191,9.4601288
1400000US06037409100,6037409100,2010,1299,176,13.548883
